LinkID,Wban_number,datestarted,dateended,avg_Dry_bulb_temp,avg_Dew_point_temp,avg_Wet_bulb_temp,avg_RH,avg_WS,avg_Val_wind_char,avg_Pressure,avg_Sea_Level_Pressure,avg_Precipitation,avg_Sky_conditions,avg_Visibility,avg_Weather_type,avg_Wind_Gust,avg_WD
NJ000000,94789,"2000-09-12 21:51:00","2000-09-14 19:51:00",71.8936,62.234,66.0213,73.0213,8.14894,0,29.9123,1013.9,0.00638298,FEW050,10SM,-,-,0
NJ000000,14732,"2000-09-12 21:51:00","2000-09-14 20:51:00",73.125,61.3542,65.9167,68.0208,7.77083,0.6875,29.8896,1013.48,0.00645833,FEW035,10SM,-,-,0
NJ000000,14734,"2000-09-12 21:51:00","2000-09-14 20:51:00",71.4419,60.3488,64.7442,69.8605,8.90698,1.4186,29.9086,1013.73,0.0113953,FEW035,10SM,-,-,0
NJ000000,54743,"2000-09-12 21:53:00","2000-09-14 20:53:00",69.0208,58.9375,62.9167,72.4792,3.35417,0,29.7573,1014.5,0.008125,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-12 21:51:00","2000-09-14 20:51:00",71.25,60.6875,64.875,70.8333,5.02083,1.4792,29.78,1013.23,0.00770833,CLR,10SM,-,-,0
NJ000000,94741,"2000-09-12 21:51:00","2000-09-14 20:51:00",72.0208,64.7083,67.4792,79.8333,6.125,0.7083,29.9158,1013.33,0.00895833,CLR,10SM,-,-,0
NJ000000,94789,"2000-09-12 21:51:00","2000-09-14 20:51:00",71.875,62.2917,66.0417,73.1875,8.25,0,29.9104,1013.84,0.00625,FEW050,10SM,-,-,0
NJ000000,14732,"2000-09-19 14:51:00","2000-09-21 14:51:00",74.2653,63.2857,67.6531,72.102,9.91837,4.0816,29.7449,1008.56,0.03,FEW250,10SM,-,-,225
NJ000000,14734,"2000-09-19 14:51:00","2000-09-21 14:51:00",72.4694,62.9388,66.4898,75.1429,10.5102,2.3265,29.7629,1008.85,0.0146939,CLR,10SM,-,-,270
NJ000000,54743,"2000-09-19 14:53:00","2000-09-21 14:53:00",69.7347,60.2245,64.0204,75.1837,4.71429,3.2041,29.6143,1009.68,0.014898,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-19 14:51:00","2000-09-21 14:51:00",71.7143,62.9184,66.3265,76.5102,5.55102,5.3673,29.6351,1008.32,0.0361224,CLR,10SM,-,-,270
NJ000000,94741,"2000-09-19 14:51:00","2000-09-21 14:51:00",72.7959,64.7143,67.6531,78.4286,7.79592,3.1224,29.769,1008.38,0.0253061,CLR,10SM,-,-,270
NJ000000,94789,"2000-09-19 14:51:00","2000-09-21 14:51:00",72.0408,62.3878,66.1429,74.5306,11.0816,3.0408,29.7698,1009.07,0.0187755,CLR,10SM,-,-,270
NJ000000,14732,"2000-09-19 15:51:00","2000-09-21 14:51:00",74.3958,63.2083,67.6667,71.6042,9.75,4.1667,29.7435,1008.52,0.023125,FEW250,10SM,-,-,225
NJ000000,14734,"2000-09-19 15:51:00","2000-09-21 14:51:00",72.5833,62.8542,66.4792,74.625,10.5417,2.375,29.7619,1008.82,0.00916667,CLR,10SM,-,-,270
NJ000000,54743,"2000-09-19 15:53:00","2000-09-21 14:53:00",69.8125,60.125,64,74.75,4.60417,3.2708,29.6129,1009.64,0.00666667,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-19 15:51:00","2000-09-21 14:51:00",71.8333,62.8542,66.3333,76.0208,5.5,5.125,29.634,1008.28,0.0285417,CLR,10SM,-,-,270
NJ000000,94741,"2000-09-19 15:51:00","2000-09-21 14:51:00",72.9167,64.6667,67.6667,77.9792,7.75,2.8958,29.7675,1008.33,0.0185417,CLR,10SM,-,-,270
NJ000000,94789,"2000-09-19 15:51:00","2000-09-21 14:51:00",72.1042,62.2708,66.1042,74.0833,11.0833,3.1042,29.769,1009.04,0.0133333,CLR,10SM,-,-,270
NJ000000,14732,"2000-09-19 17:51:00","2000-09-21 15:51:00",74.5957,62.6809,67.4681,69.9362,9.82979,4.6383,29.7434,1008.52,0.00510638,FEW250,10SM,-,-,225
NJ000000,14734,"2000-09-19 17:51:00","2000-09-21 15:51:00",72.8298,62.3617,66.2979,72.8936,10.6383,3.0426,29.763,1008.85,0.00404255,CLR,10SM,-,-,270
NJ000000,54743,"2000-09-19 17:53:00","2000-09-21 15:53:00",70.0213,59.617,63.8298,73.1064,4.6383,3.7234,29.613,1009.64,0.00170213,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-19 17:51:00","2000-09-21 15:51:00",72.0213,62.3404,66.1277,74.2979,5.7234,5.5745,29.634,1008.28,0.00765957,CLR,10SM,-,-,270
NJ000000,94741,"2000-09-19 17:51:00","2000-09-21 15:51:00",73.1702,64.2979,67.5532,76.4043,7.82979,2.9574,29.7674,1008.33,0.00148936,CLR,10SM,-,-,270
NJ000000,94789,"2000-09-19 17:51:00","2000-09-21 15:51:00",72.2128,61.617,65.7872,72.383,11.1915,3.234,29.7698,1009.07,0.000425532,CLR,10SM,-,-,270
NJ000000,14732,"2000-09-19 18:51:00","2000-09-21 15:51:00",74.6522,62.5217,67.3913,69.413,9.86957,4.7391,29.7441,1008.55,0.00413043,FEW250,10SM,-,-,225
NJ000000,14734,"2000-09-19 18:51:00","2000-09-21 15:51:00",72.9348,62.2391,66.2609,72.3043,10.6739,3.1087,29.7639,1008.89,0.00413043,CLR,10SM,-,-,270
NJ000000,54743,"2000-09-19 18:53:00","2000-09-21 15:53:00",70.087,59.5,63.7826,72.6739,4.73913,3.8043,29.6137,1009.66,0.000652174,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-19 18:51:00","2000-09-21 15:51:00",72.0652,62.1739,66.0435,73.7391,5.73913,5.6957,29.6348,1008.3,0.00695652,CLR,10SM,-,-,270
NJ000000,94741,"2000-09-19 18:51:00","2000-09-21 15:51:00",73.2609,64.1957,67.5217,75.8913,7.84783,3.0217,29.7683,1008.35,0.00130435,CLR,10SM,-,-,270
NJ000000,94789,"2000-09-19 18:51:00","2000-09-21 15:51:00",72.2391,61.4348,65.6957,71.8696,11.3043,3.3043,29.7707,1009.1,0.000217391,CLR,10SM,-,-,270
NJ000000,14732,"2000-09-19 18:51:00","2000-09-21 16:51:00",74.617,62.2128,67.2128,68.8085,10.0426,5.1489,29.7455,1008.59,0.00404255,FEW250,10SM,-,-,225
NJ000000,14734,"2000-09-19 18:51:00","2000-09-21 16:51:00",72.9149,61.9149,66.0851,71.6383,10.8298,3.5532,29.7653,1008.94,0.00404255,CLR,10SM,-,-,270
NJ000000,54743,"2000-09-19 18:53:00","2000-09-21 16:53:00",70.1064,59.2128,63.6383,72,4.85106,3.7234,29.6151,1009.71,0.000638298,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-19 18:51:00","2000-09-21 16:51:00",72.0426,61.8723,65.8723,73.1064,5.80851,5.8723,29.6362,1008.35,0.00680851,CLR,10SM,-,-,270
NJ000000,94741,"2000-09-19 18:51:00","2000-09-21 16:51:00",73.2128,63.9362,67.3617,75.3617,8,3.383,29.7696,1008.4,0.0012766,CLR,10SM,-,-,270
NJ000000,94789,"2000-09-19 18:51:00","2000-09-21 16:51:00",72.2553,61.0638,65.5106,71.1064,11.5319,3.766,29.7719,1009.14,0.000212766,CLR,10SM,-,-,270
NJ000000,14732,"2000-09-19 19:51:00","2000-09-21 17:51:00",74.6383,61.7872,66.9787,67.7447,10.1915,5.5745,29.7485,1008.69,0.00404255,FEW250,10SM,-,-,225
NJ000000,14734,"2000-09-19 19:51:00","2000-09-21 17:51:00",72.9574,61.4681,65.8511,70.4468,10.9574,3.9787,29.7685,1009.04,0.00361702,CLR,10SM,-,-,270
NJ000000,54743,"2000-09-19 19:53:00","2000-09-21 17:53:00",70.1277,58.7872,63.4255,70.9574,5.02128,3.7234,29.6179,1009.8,0.000638298,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-19 19:51:00","2000-09-21 17:51:00",72.0213,61.4468,65.6383,72.0638,5.93617,5.8723,29.6389,1008.45,0.00638298,CLR,10SM,-,-,270
NJ000000,94741,"2000-09-19 19:51:00","2000-09-21 17:51:00",73.2128,63.5319,67.1277,74.3191,8.10638,3.7872,29.7726,1008.5,0.0012766,CLR,10SM,-,-,270
NJ000000,94789,"2000-09-19 19:51:00","2000-09-21 17:51:00",72.2553,60.5106,65.234,69.8511,11.766,4.2766,29.7747,1009.24,0.000212766,CLR,10SM,-,-,270
NJ000000,14732,"2000-09-26 15:51:00","2000-09-28 13:51:00",60.0851,50.6596,54.9362,72.6596,7.25532,0,30.0279,1018.14,0.00106383,CLR,10SM,-,-,270
NJ000000,14734,"2000-09-26 15:51:00","2000-09-28 13:51:00",57.1915,49.4468,52.9574,77.4894,7.23404,0.8511,30.0466,1018.43,0.000425532,CLR,10SM,-,-,0
NJ000000,54743,"2000-09-26 15:53:00","2000-09-28 13:53:00",53.3404,46.7234,49.8085,81.0426,2.12766,0,29.8987,1019.42,0.000425532,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-26 15:51:00","2000-09-28 13:51:00",57.2128,48.766,52.6596,74.9149,4.42553,0.2979,29.9179,1017.98,0.000638298,CLR,10SM,-,-,0
NJ000000,94741,"2000-09-26 15:51:00","2000-09-28 13:51:00",56.1915,49.766,52.5957,81.9149,3.7234,0,30.0596,1018.18,0.000638298,CLR,10SM,-,-,0
NJ000000,94789,"2000-09-26 15:51:00","2000-09-28 13:51:00",57.7234,48.1277,52.617,71.9574,8.25532,0,30.0477,1018.45,0.000638298,CLR,10SM,-,-,0
NJ000000,14732,"2000-09-26 15:51:00","2000-09-28 14:51:00",60.0833,50.6875,54.9583,72.7083,7.375,0,30.0298,1018.21,0.00104167,CLR,10SM,-,-,270
NJ000000,14734,"2000-09-26 15:51:00","2000-09-28 14:51:00",57.2708,49.4792,53.0208,77.3333,7.35417,0.8333,30.0485,1018.49,0.000416667,CLR,10SM,-,-,0
NJ000000,54743,"2000-09-26 15:53:00","2000-09-28 14:53:00",53.5208,46.7708,49.9167,80.6458,2.22917,0,29.9006,1019.48,0.000416667,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-26 15:51:00","2000-09-28 14:51:00",57.2917,48.7708,52.7083,74.7083,4.58333,0.6667,29.92,1018.05,0.000625,CLR,10SM,-,-,0
NJ000000,94741,"2000-09-26 15:51:00","2000-09-28 14:51:00",56.2917,49.7708,52.6458,81.6042,3.8125,0.2917,30.0615,1018.24,0.000625,CLR,10SM,-,-,0
NJ000000,94789,"2000-09-26 15:51:00","2000-09-28 14:51:00",57.8542,48.1458,52.6875,71.6667,8.41667,0,30.0494,1018.51,0.000625,CLR,10SM,-,-,0
NJ000000,14732,"2000-09-26 18:51:00","2000-09-28 16:51:00",60.5319,50.5957,55.1064,71.1702,7.31915,0,30.0413,1018.59,0,CLR,10SM,-,-,270
NJ000000,14734,"2000-09-26 18:51:00","2000-09-28 16:51:00",57.7234,49.4681,53.2553,76.0426,7.14894,0.4043,30.0596,1018.85,0,CLR,10SM,-,-,0
NJ000000,54743,"2000-09-26 18:53:00","2000-09-28 16:53:00",54,46.6809,50.1277,79.1915,2.12766,0,29.9111,1019.83,0.000212766,CLR,10SM,-,-,0
NJ000000,94728,"2000-09-26 18:51:00","2000-09-28 16:51:00",57.766,48.6383,52.8298,73,4.46809,0.7234,29.9309,1018.41,0,CLR,10SM,-,-,0
NJ000000,94741,"2000-09-26 18:51:00","2000-09-28 16:51:00",56.766,49.5957,52.7872,79.7234,3.57447,0.2979,30.0723,1018.61,0,CLR,10SM,-,-,0
NJ000000,94789,"2000-09-26 18:51:00","2000-09-28 16:51:00",58.2766,48.0213,52.8298,70.234,8.14894,0,30.0611,1018.91,0,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-03 14:51:00","2000-10-05 13:51:00",67.7917,60.0208,63.125,77.125,8.0625,0.7917,29.9358,1015.02,0.003125,CLR,10SM,-,-,45
NJ000000,14734,"2000-10-03 14:51:00","2000-10-05 13:51:00",66.2553,59.1702,62.0213,79,7.17021,0,29.9528,1015.24,0.00425532,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-03 14:53:00","2000-10-05 13:53:00",61.625,54.8125,57.6458,79.9583,2.52083,0.2917,29.8044,1016.17,0.00208333,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-03 14:51:00","2000-10-05 13:51:00",65.375,56.9583,60.4792,75.5417,4.3125,0.6667,29.8256,1014.8,0.00229167,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-03 14:51:00","2000-10-05 13:51:00",64.875,58.1458,60.8125,80.0833,4.375,0,29.9625,1014.92,0.00291667,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-03 14:51:00","2000-10-05 13:51:00",65.6667,56.1667,60.2708,73.0417,7.04167,0.4167,29.956,1015.38,0.00270833,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-03 15:51:00","2000-10-05 15:51:00",67.3265,59.7551,62.8163,77.5918,8.14286,0.7755,29.9402,1015.17,0.00306122,CLR,10SM,-,-,45
NJ000000,14734,"2000-10-03 15:51:00","2000-10-05 15:51:00",65.7708,58.9375,61.7083,79.5833,7.04167,0,29.9567,1015.37,0.00416667,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-03 15:53:00","2000-10-05 15:53:00",61.0408,54.5714,57.2857,80.6735,2.4898,0.2857,29.8086,1016.31,0.00204082,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-03 15:51:00","2000-10-05 15:51:00",64.8775,56.8163,60.2245,76.3673,4.32653,0.6531,29.8298,1014.94,0.0022449,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-03 15:51:00","2000-10-05 15:51:00",64.3265,57.9184,60.4898,80.8163,4.32653,0,29.9669,1015.07,0.00285714,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-03 15:51:00","2000-10-05 15:51:00",65.2653,56.0204,60.0204,73.5918,6.85714,0,29.96,1015.51,0.00265306,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-03 16:51:00","2000-10-05 13:51:00",67.2609,59.6739,62.7391,77.5652,7.91304,0.8261,29.943,1015.27,0.00326087,CLR,10SM,-,-,45
NJ000000,14734,"2000-10-03 16:51:00","2000-10-05 13:51:00",65.5778,58.8889,61.6222,79.9111,6.91111,0,29.9598,1015.48,0.00444444,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-03 16:53:00","2000-10-05 13:53:00",60.8043,54.5652,57.2174,81.2174,2.23913,0,29.8113,1016.4,0.00217391,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-03 16:51:00","2000-10-05 13:51:00",64.8043,56.7174,60.1522,76.3043,4.34783,0.3696,29.8326,1015.04,0.0023913,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-03 16:51:00","2000-10-05 13:51:00",64.1522,57.8478,60.3696,81.087,4.15217,0,29.9698,1015.17,0.00304348,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-03 16:51:00","2000-10-05 13:51:00",65.0652,55.9565,59.9348,73.913,6.71739,0,29.9628,1015.61,0.00282609,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-03 16:51:00","2000-10-05 14:51:00",67.1489,59.6383,62.6809,77.7447,7.95745,0.8085,29.9434,1015.28,0.00319149,CLR,10SM,-,-,45
NJ000000,14734,"2000-10-03 16:51:00","2000-10-05 14:51:00",65.5,58.8478,61.5652,80,6.8913,0,29.96,1015.48,0.00434783,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-03 16:51:00","2000-10-05 14:51:00",64.7021,56.7021,60.1064,76.5106,4.40426,0.3617,29.833,1015.05,0.00234043,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-03 16:51:00","2000-10-05 14:51:00",64.0638,57.8085,60.3191,81.1915,4.17021,0,29.9702,1015.19,0.00297872,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-03 16:51:00","2000-10-05 14:51:00",65.0213,55.9362,59.8936,73.9574,6.68085,0,29.9632,1015.62,0.00276596,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-03 16:53:00","2000-10-05 14:53:00",60.7234,54.5106,57.1489,81.2553,2.31915,0,29.8117,1016.42,0.00212766,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-03 18:51:00","2000-10-05 16:51:00",66.3617,59.2766,62.1915,78.766,8,0.8085,29.9502,1015.51,0.00319149,CLR,10SM,-,-,45
NJ000000,14734,"2000-10-03 18:51:00","2000-10-05 16:51:00",64.7609,58.587,61.1304,81.1304,6.73913,0,29.9663,1015.7,0.00434783,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-03 18:53:00","2000-10-05 16:53:00",59.8936,54.1277,56.617,82.3191,2.42553,0,29.8181,1016.63,0.00212766,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-03 18:51:00","2000-10-05 16:51:00",64.0213,56.4681,59.7021,77.5745,4.48936,1,29.8396,1015.27,0.00234043,CLR,10SM,-,-,90
NJ000000,94741,"2000-10-03 18:51:00","2000-10-05 16:51:00",63.3191,57.4468,59.8511,82.1064,4.12766,0,29.9772,1015.41,0.00297872,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-03 18:51:00","2000-10-05 16:51:00",64.2766,55.7021,59.4894,75.0426,6.57447,0,29.9698,1015.84,0.00276596,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-10 16:51:00","2000-10-12 16:51:00",58.7755,40.9184,49.9796,52.9592,8.91837,2,30.071,1019.6,0,CLR,10SM,-,-,270
NJ000000,14734,"2000-10-10 16:51:00","2000-10-12 16:51:00",56.102,42.5306,49.2245,62.8571,8.59184,2.1224,30.0931,1019.97,0,CLR,10SM,-,-,270
NJ000000,54743,"2000-10-10 16:53:00","2000-10-12 16:53:00",52.5102,38.4898,45.7143,62.5918,3.57143,2.1224,29.9371,1020.73,0,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-10 16:51:00","2000-10-12 16:51:00",56.25,39.9167,48.2917,56.0833,5.41667,2.5625,29.9617,1019.46,0,CLR,10SM,-,-,270
NJ000000,94741,"2000-10-10 16:51:00","2000-10-12 16:51:00",54.9792,43.4375,49.0833,68.3333,5.375,0.6667,30.1012,1019.62,0,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-10 16:51:00","2000-10-12 16:51:00",56.2041,38.1633,47.6531,53,9.87755,1.4082,30.0978,1020.18,0,CLR,10SM,-,-,270
NJ000000,14732,"2000-10-10 16:51:00","2000-10-12 15:51:00",58.5208,40.8542,49.8333,53.2708,8.97917,2.0417,30.0696,1019.55,0,CLR,10SM,-,-,270
NJ000000,14734,"2000-10-10 16:51:00","2000-10-12 15:51:00",55.8333,42.3958,49.0417,63.1458,8.52083,2.1667,30.0917,1019.92,0,CLR,10SM,-,-,270
NJ000000,54743,"2000-10-10 16:53:00","2000-10-12 15:53:00",52.1875,38.375,45.5208,63.0208,3.58333,2.1667,29.9358,1020.69,0,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-10 16:51:00","2000-10-12 15:51:00",56.0426,39.8085,48.1489,56.2766,5.44681,2.617,29.9602,1019.41,0,CLR,10SM,-,-,270
NJ000000,94741,"2000-10-10 16:51:00","2000-10-12 15:51:00",54.617,43.2979,48.8511,68.8085,5.31915,0.6809,30.1,1019.58,0,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-10 16:51:00","2000-10-12 15:51:00",56.0833,37.8958,47.4792,52.7083,9.875,1.4375,30.0963,1020.13,0,CLR,10SM,-,-,270
NJ000000,14732,"2000-10-12 19:51:00","2000-10-14 17:51:00",67.4043,44.617,55.3191,45.1702,6.42553,0,30.0853,1020.07,0,CLR,10SM,-,-,270
NJ000000,14734,"2000-10-12 19:51:00","2000-10-14 17:51:00",64.0638,46.7447,54.7447,55.7447,7.02128,0,30.1068,1020.46,0,CLR,10SM,-,-,270
NJ000000,54743,"2000-10-12 19:53:00","2000-10-14 17:53:00",58.4681,42.0213,49.9787,61.1064,2.3617,0,29.9536,1021.25,0,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-12 19:51:00","2000-10-14 17:51:00",64.5319,42.5957,53.2128,45.9362,3.74468,0,29.9749,1019.89,0,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-12 19:51:00","2000-10-14 17:51:00",61.383,49.383,54.7447,68.7447,2.97872,0,30.1136,1020.05,0,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-12 19:51:00","2000-10-14 17:51:00",62.1915,44.4894,53.1064,55,7.82979,0,30.1111,1020.61,0,CLR,10SM,-,-,225
NJ000000,14732,"2000-10-17 18:51:00","2000-10-19 17:51:00",58.0208,51.3125,54.375,80.5417,10.4583,0.4375,30.0067,1017.4,0.008125,CLR,10SM,-,-,315
NJ000000,14734,"2000-10-17 18:51:00","2000-10-19 17:51:00",57.2292,52.375,54.6042,86.2917,8.6875,2.8125,30.0248,1017.66,0.00583333,CLR,10SM,-,-,315
NJ000000,54743,"2000-10-17 17:53:00","2000-10-19 17:53:00",53.9592,48.0612,51.0612,83.6735,4.04082,1.9796,29.88,1018.76,0.00693878,CLR,10SM,BR,-,0
NJ000000,94728,"2000-10-17 18:51:00","2000-10-19 17:51:00",56.2292,50.25,53.125,83.0208,5.77083,3.0833,29.8958,1017.17,0.00958333,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-17 18:51:00","2000-10-19 17:51:00",56.5208,52.6458,54.4583,89.1667,6.1875,2.5,30.036,1017.4,0.01,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-17 18:51:00","2000-10-19 17:51:00",57.3125,49.375,53.2708,77.6667,10.3125,2.3542,30.0225,1017.63,0.00416667,CLR,10SM,-,-,315
NJ000000,54743,"2000-10-17 18:53:00","2000-10-19 17:53:00",53.9792,48,51.0417,83.4792,4,2.0208,29.8765,1018.64,0.00666667,CLR,10SM,BR,-,0
NJ000000,14732,"2000-10-17 19:51:00","2000-10-19 18:51:00",58.125,51.0625,54.2917,79.6875,10.4583,0.4375,30.0037,1017.3,0.00791667,CLR,10SM,-,-,315
NJ000000,14734,"2000-10-17 19:51:00","2000-10-19 18:51:00",57.3125,52.0625,54.5,85.2708,8.70833,2.8125,30.0219,1017.56,0.00541667,CLR,10SM,-,-,315
NJ000000,54743,"2000-10-17 19:53:00","2000-10-19 18:53:00",54.0208,47.7083,50.9375,82.6042,4,2.0208,29.8738,1018.54,0.00645833,CLR,10SM,BR,-,0
NJ000000,94728,"2000-10-17 19:51:00","2000-10-19 18:51:00",56.3333,49.8958,53.0208,81.9375,5.77083,3.0833,29.8929,1017.08,0.009375,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-17 19:51:00","2000-10-19 18:51:00",56.5625,52.3333,54.3333,88.2083,6.16667,2.5,30.0331,1017.3,0.00958333,CLR,10SM,-,-,315
NJ000000,94789,"2000-10-17 19:51:00","2000-10-19 18:51:00",57.3958,49.0833,53.1875,76.875,10.3542,2.3542,30.0196,1017.53,0.00395833,CLR,10SM,-,-,315
NJ000000,14732,"2000-10-17 20:51:00","2000-10-19 19:51:00",58.1875,50.8125,54.2083,78.9583,10.5208,0.4375,30.0012,1017.22,0.00791667,CLR,10SM,-,-,315
NJ000000,14734,"2000-10-17 20:51:00","2000-10-19 19:51:00",57.375,51.7708,54.3958,84.3542,8.70833,2.8125,30.0196,1017.49,0.00541667,CLR,10SM,-,-,315
NJ000000,54743,"2000-10-17 20:53:00","2000-10-19 19:53:00",53.9583,47.4375,50.7708,81.9792,3.9375,2.0208,29.8717,1018.47,0.00645833,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-17 20:51:00","2000-10-19 19:51:00",56.3958,49.5833,52.9167,81.0208,5.72917,3.0833,29.8906,1017,0.009375,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-17 20:51:00","2000-10-19 19:51:00",56.5625,52.0208,54.1875,87.3125,6.27083,2.5,30.0308,1017.22,0.00958333,CLR,10SM,-,-,315
NJ000000,94789,"2000-10-17 20:51:00","2000-10-19 19:51:00",57.4792,48.7292,53.0625,75.875,10.4167,2.3542,30.0173,1017.46,0.00354167,CLR,10SM,-,-,315
NJ000000,14732,"2000-10-24 14:51:00","2000-10-26 14:51:00",61.9592,53.0204,56.9592,74.1225,4.81633,0,30.2439,1025.45,0,CLR,10SM,-,-,180
NJ000000,14734,"2000-10-24 14:51:00","2000-10-26 14:51:00",60.0816,53.2653,56.2245,80.2041,4.26531,0,30.2602,1025.62,0,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-24 14:53:00","2000-10-26 14:53:00",56.2653,46.9796,51.3265,74.4898,1.08163,0,30.1092,1026.5,0,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-24 14:51:00","2000-10-26 14:51:00",61.0612,52.0816,56.102,73.8367,2.73469,0,30.13,1025.14,0,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-24 14:51:00","2000-10-26 14:51:00",59.0625,51.9792,55.0625,79.8125,3.14583,0,30.2696,1025.32,0,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-24 14:51:00","2000-10-26 14:51:00",58.2857,51,54.3878,78.6531,4.46939,0,30.268,1025.92,0,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-24 16:51:00","2000-10-26 15:51:00",61.8542,53.1458,56.9583,74.6458,4.75,0,30.2435,1025.44,0,CLR,10SM,-,-,180
NJ000000,14734,"2000-10-24 16:51:00","2000-10-26 15:51:00",59.9375,53.3125,56.1875,80.6875,4.04167,0,30.2598,1025.61,0,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-24 16:53:00","2000-10-26 15:53:00",56.0417,47.0625,51.2708,75.1667,0.9375,0,30.1087,1026.49,0,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-24 16:51:00","2000-10-26 15:51:00",60.9792,52.2292,56.1458,74.375,2.66667,0,30.1296,1025.13,0,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-24 16:51:00","2000-10-26 15:51:00",58.8936,52.1915,55.1064,80.6596,3.14894,0,30.2694,1025.31,0,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-24 16:51:00","2000-10-26 15:51:00",58.2292,51.1458,54.4167,79.1875,4.22917,0,30.2673,1025.89,0,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-24 18:51:00","2000-10-26 16:51:00",61.8936,53,56.9149,74.2979,4.6383,0,30.2436,1025.43,0,CLR,10SM,-,-,180
NJ000000,14734,"2000-10-24 18:51:00","2000-10-26 16:51:00",59.8723,53.3617,56.1915,81.0213,3.82979,0,30.2596,1025.61,0,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-24 18:53:00","2000-10-26 16:53:00",55.8936,47.1489,51.234,75.7234,0.87234,0,30.1087,1026.49,0,CLR,10SM,-,-,0
NJ000000,94728,"2000-10-24 18:51:00","2000-10-26 16:51:00",60.9787,52.2766,56.1489,74.5319,2.61702,0,30.1294,1025.13,0,CLR,10SM,-,-,0
NJ000000,94741,"2000-10-24 18:51:00","2000-10-26 16:51:00",58.7391,52.2609,55.0435,81.2174,3.08696,0,30.2693,1025.31,0,CLR,10SM,-,-,0
NJ000000,94789,"2000-10-24 18:51:00","2000-10-26 16:51:00",58.2553,51.1702,54.4468,79.1915,3.91489,0,30.2668,1025.88,0,CLR,10SM,-,-,0
NJ000000,14732,"2000-10-24 18:51:00","2000-10-26 17:51:00",61.9375,52.9375,56.8958,74.0208,4.66667,0,30.2429,1025.41,0,CLR,10SM,-,-,180
NJ000000,14734,"2000-10-24 18:51:00","2000-10-26 17:51:00",59.9167,53.3958,56.2292,80.9583,3.83333,0,30.2587,1025.58,0,CLR,10SM,-,-,0
NJ000000,54743,"2000-10-24 18:53:00","2000-10-26 17:53:00",56,47.125,51.2708,75.3542,0.854167,0,30.1077,1026.46,0,CLR,10SM,-,-,0
