"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-05","13.42",",,W"," 2314",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","69","H,,S","75",",,W","66",",,W","  140",",,W","  140",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-06","16.11",",,W"," 0807",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","69","H,,S","74",",,W","67",",,W","  160",",,W","  160",",,W","23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-07","12.08",",,W"," 2023",",,W","0.00","T,,W,2400","0.0",",,Z","0.0",",,Z","70","H,,S","75",",,W","67",",,W","  340",",,W","  340",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-08","18.34",",,W"," 0121",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","64","H,,S","71",",,W","54",",,W","  340",",,W","  340",",,W","32.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-09","9.17",",,W"," 2038",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","64","H,,S","69",",,W","54",",,W","  140",",,W","  130",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-10","12.30",",,W"," 1234",",,W","0.79",",,W,2400","0.0",",,Z","0.0",",,Z","64","H,,S","67",",,W","59",",,W","  110",",,W","  110",",,W","23.0",",,W","29.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-11","10.74",",,W"," 1407",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","66","H,,S","73",",,W","62",",,W","   90",",,W","  100",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-12","12.30",",,W"," 1548",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","67","H,,S","73",",,W","59",",,W","   70",",,W","  100",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-13","15.43",",,W"," 2348",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","69","H,,S","75",",,W","65",",,W","  110",",,W","  100",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-14","16.11",",,W"," 2111",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","69","H,,S","75",",,W","66",",,W","  110",",,W","  110",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-15","17.22",",,W"," 1628",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","70","H,,S","76",",,W","68",",,W","  110",",,W","  100",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-16","14.99",",,W"," 1352",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","70","H,,S","76",",,W","67",",,W","   90",",,W","   90",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-17","9.62",",,W"," 1218",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","70","H,,S","76",",,W","67",",,W","  110",",,W","  110",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-18","6.04",",,W"," 1603",",,W","0.02",",,W,2400","0.0",",,Z","0.0",",,Z","69","H,,S","74",",,W","66",",,W","  150",",,W","  140",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-19","9.17",",,W"," 1335",",,W","0.06",",,W,2400","0.0",",,Z","0.0",",,Z","68","H,,S","71",",,W","65",",,W","   10",",,W","  360",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-20","7.38",",,W"," 0615",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","67","H,,S","75",",,W","63",",,W","  360",",,W","   10",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-21","6.93",",,W"," 2352",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","69","H,,S","74",",,W","63",",,W","  160",",,W","  170",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-22","17.90",",,W"," 2324",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","71","H,,S","77",",,W","68",",,W","  140",",,W","  140",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-23","16.55",",,W"," 0338",",,W","0.01",",,W,2400","0.0",",,Z","0.0",",,Z","73","H,,S","78",",,W","72",",,W","  130",",,W","  130",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-24","15.88",",,W"," 0051",",,W","0.01",",,W,2400","0.0",",,Z","0.0",",,Z","76","H,,S","84",",,W","68",",,W","  130",",,W","  140",",,W","52.1",",,W","69.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-25","11.18",",,W"," 1606",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","85",",,W","65",",,W","  270",",,W","  280",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-26","7.83",",,W"," 1359",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","72","H,,S","79",",,W","61",",,W","  210",",,W","  200",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-27","11.41",",,W"," 0303",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","70","H,,S","76",",,W","63",",,W","   20",",,W","  360",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-28","10.51",",,W"," 2317",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","70","H,,S","77",",,W","60",",,W","  160",",,W","  160",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-29","19.01",",,W"," 2311",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","73","H,,S","79",",,W","69",",,W","  150",",,W","  140",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-04-30","16.11",",,W"," 0208",",,W","0.03",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","77",",,W","73",",,W","  150",",,W","  150",",,W","29.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-01","13.87",",,W"," 1122",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","80",",,W","72",",,W","  120",",,W","  130",",,W","21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-02","9.84",",,W"," 0919",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","76","H,,S","86",",,W","69",",,W","  320",",,W","  330",",,W","21.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-03","8.95",",,W"," 2356",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","84",",,W","64",",,W","  350",",,W","  350",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-04","8.95",",,W"," 2356",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","73","H,,S","83",",,W","63",",,W","  350",",,W","  350",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-05","10.96",",,W"," 1541",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","80",",,W","66",",,W","  180",",,W","  190",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-06","14.09",",,W"," 2108",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","79",",,W","70",",,W","  160",",,W","  150",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-07","12.08",",,W"," 0748",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","75","H,,S","80",",,W","72",",,W","  180",",,W","  190",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-08","11.41",",,W"," 1706",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","75","H,,S","78",",,W","73",",,W","   20",",,W","  350",",,W","21.9",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-09","13.87",",,W"," 1120",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","75","H,,S","80",",,W","71",",,W","  110",",,W","  100",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-10","18.12",",,W"," 2235",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","75","H,,S","80",",,W","72",",,W","  160",",,W","  160",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-11","18.12",",,W"," 0112",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","76","H,,S","82",",,W","74",",,W","  150",",,W","  170",",,W","25.1",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-12","20.36",",,W"," 2122",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","77","H,,S","82",",,W","74",",,W","  140",",,W","  140",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-13","15.88",",,W"," 0113",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","76","H,,S","81",",,W","74",",,W","  150",",,W","  150",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-14","15.43",",,W"," 2128",",,W","3.63",",,W,2400","0.0",",,Z","0.0",",,Z","77","H,,S","82",",,W","69",",,W","  270",",,W","  280",",,W","29.1",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-15","8.05",",,W"," 1137",",,W","0.02",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","78",",,W","70",",,W","  190",",,W","  190",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-16","5.37",",,W"," 1842",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","74","H,,S","82",",,W","68",",,W","  140",",,W","  140",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-17","5.59",",,W"," 2259",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","77","H,,S","83",",,W","73",",,W","  330",",,W","  360",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-18","7.16",",,W"," 0255",",,W","0.01",",,W,2400","0.0",",,Z","0.0",",,Z","76","H,,S","81",",,W","71",",,W","  300",",,W","  300",",,W","16.1",",,W","21.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-19","15.43",",,W"," 0941",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","78","H,,S","84",",,W","75",",,W","  180",",,W","  170",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-20","14.54",",,W"," 0158",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","78","H,,S","83",",,W","76",",,W","  160",",,W","  160",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-21","13.42",",,W"," 0246",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","79","H,,S","83",",,W","76",",,W","  170",",,W","  170",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-22","15.88",",,W"," 2342",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","79","H,,S","84",",,W","76",",,W","  150",",,W","  150",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-23","16.11",",,W"," 0221",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","80","H,,S","83",",,W","77",",,W","  150",",,W","  160",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-24","14.09",",,W"," 0143",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","79","H,,S","83",",,W","76",",,W","  140",",,W","  130",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-25","10.07",",,W"," 1557",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","79","H,,S","83",",,W","74",",,W","  120",",,W","  130",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-26","4.92",",,W"," 0607",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","79","H,,S","87",",,W","72",",,W","  160",",,W","   90",",,W","13.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-27","8.05",",,W"," 1642",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","79","H,,S","86",",,W","74",",,W","  200",",,W","  200",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-28","8.28",",,W"," 1850",",,W","0.00","T,,W,2400","0.0",",,Z","0.0",",,Z","82","H,,S","90",",,W","75",",,W","  260",",,W","  350",",,W","15.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-29","8.28",",,W"," 1158",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","82","H,,S","87",",,W","77",",,W","  210",",,W","  330",",,W","14.1",",,W","30.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-30","10.29",",,W"," 1628",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","81","H,,S","87",",,W","76",",,W","  190",",,W","  190",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-05-31","7.16",",,W"," 1834",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","80","H,,S","86",",,W","75",",,W","  180",",,W","  180",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-01","8.28",",,W"," 2227",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","81","H,,S","86",",,W","76",",,W","  170",",,W","  160",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-02","12.08",",,W"," 2359",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","82","H,,S","87",",,W","78",",,W","  170",",,W","  170",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-03","11.86",",,W"," 0146",",,W","0.22",",,W,2400","0.0",",,Z","0.0",",,Z","77","H,,S","81",",,W","70",",,W","  180",",,W","  210",",,W","35.1",",,W","52.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-04","11.86",",,W"," 1706",",,W","0.00","T,,W,2400","0.0",",,Z","0.0",",,Z","77","H,,S","88",",,W","71",",,W","  200",",,W","  210",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-05","8.50",",,W"," 1359",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","80","H,,S","86",",,W","76",",,W","  150",",,W","  160",",,W","15.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-06","7.83",",,W"," 1559",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","82","H,,S","87",",,W","79",",,W","  150",",,W","  150",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-07","8.28",",,W"," 0821",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","83","H,,S","88",",,W","79",",,W","  150",",,W","   50",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-08","9.62",",,W"," 0936",",,W","0.34",",,W,2400","0.0",",,Z","0.0",",,Z","80","H,,S","84",",,W","72",",,W","  210",",,W","  200",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-09","14.09",",,W"," 2130",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","83","H,,S","88",",,W","80",",,W","  150",",,W","  140",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-10","16.11",",,W"," 2327",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","83","H,,S","87",",,W","80",",,W","  160",",,W","  170",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-11","17.22",",,W"," 0148",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","83","H,,S","88",",,W","81",",,W","  160",",,W","  160",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-12","16.11",",,W"," 2321",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","84","H,,S","89",",,W","81",",,W","  140",",,W","  140",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-13","14.09",",,W"," 0028",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","84","H,,S","89",",,W","81",",,W","  160",",,W","  140",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-14","12.75",",,W"," 0220",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","84","H,,S","89",",,W","81",",,W","  160",",,W","  160",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-15",,,,,"0.00",",,Z,2400","0.0",",,Z","0.0",",,Z","83","H,,S","89",",,Z","81",",,Z",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-16",,,,,"0.00",",,Z,2400","0.0",",,Z","0.0",",,Z",,,"89",",,Z","81",",,Z",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-17",,,,,"0.00",",,Z,2400","0.0",",,Z","0.0",",,Z","86","H,,S","91",",,Z","82",",,Z",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-18",,,,,"0.00",",,Z,2400","0.0",",,Z","0.0",",,Z","86","H,,S","90",",,Z","82",",,Z",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-19",,,,,"0.00",",,Z,2400","0.0",",,Z","0.0",",,Z","86","H,,S","91",",,Z","80",",,Z",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-20",,,,,"0.00",",,Z,2400","0.0",",,Z","0.0",",,Z",,,"91",",,Z","81",",,Z",,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-21","6.49",",,W"," 1624",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","88","H,,S","91",",,W","82",",,W","  150",",,W","  160",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-22","6.93",",,W"," 1623",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","87","H,,S","93",",,W","82",",,W","  140",",,W","  130",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-23","7.61",",,W"," 1400",",,W","0.00","T,,W,2400","0.0",",,Z","0.0",",,Z","85","H,,S","88",",,W","82",",,W","  130",",,W","  130",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-24","6.71",",,W"," 0409",",,W","0.50",",,W,2400","0.0",",,Z","0.0",",,Z","83","H,,S","89",",,W","74",",,W","  180",",,W","  220",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-25","8.50",",,W"," 1500",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","86","H,,S","91",",,W","83",",,W","  150",",,W","  140",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2010-06-26","11.41",",,W"," 1940",",,W","0.00",",,W,2400","0.0",",,Z","0.0",",,Z","87","H,,S","91",",,W","84",",,W","  140",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
