"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/23/2008","AQS","482010070","1","0.026","ppm","24","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/24/2008","AQS","482010070","1","0.02","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/25/2008","AQS","482010070","1","0.016","ppm","15","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/26/2008","AQS","482010070","1","0.017","ppm","16","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/27/2008","AQS","482010070","1","0.025","ppm","23","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/28/2008","AQS","482010070","1","0.053","ppm","49","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/29/2008","AQS","482010070","1","0.051","ppm","47","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/30/2008","AQS","482010070","1","0.034","ppm","31","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"05/31/2008","AQS","482010070","1","0.029","ppm","27","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/01/2008","AQS","482010070","1","0.033","ppm","31","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/02/2008","AQS","482010070","1","0.022","ppm","20","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/03/2008","AQS","482010070","1","0.02","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/04/2008","AQS","482010070","1","0.017","ppm","16","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/05/2008","AQS","482010070","1","0.015","ppm","14","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/06/2008","AQS","482010070","1","0.017","ppm","16","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/07/2008","AQS","482010070","1","0.019","ppm","18","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/08/2008","AQS","482010070","1","0.019","ppm","18","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/09/2008","AQS","482010070","1","0.021","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/10/2008","AQS","482010070","1","0.02","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/11/2008","AQS","482010070","1","0.022","ppm","20","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/12/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/13/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/14/2008","AQS","482010070","1","0.025","ppm","23","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/15/2008","AQS","482010070","1","0.027","ppm","25","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/16/2008","AQS","482010070","1","0.025","ppm","23","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/17/2008","AQS","482010070","1","0.031","ppm","29","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/18/2008","AQS","482010070","1","0.063","ppm","77","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/19/2008","AQS","482010070","1","0.042","ppm","39","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/20/2008","AQS","482010070","1","0.045","ppm","42","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/21/2008","AQS","482010070","1","0.056","ppm","54","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/22/2008","AQS","482010070","1","0.053","ppm","49","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/23/2008","AQS","482010070","1","0.053","ppm","49","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/24/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/25/2008","AQS","482010070","1","0.017","ppm","16","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/26/2008","AQS","482010070","1","0.013","ppm","12","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/27/2008","AQS","482010070","1","0.021","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/28/2008","AQS","482010070","1","0.022","ppm","20","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/29/2008","AQS","482010070","1","0.023","ppm","21","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"06/30/2008","AQS","482010070","1","0.034","ppm","31","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/01/2008","AQS","482010070","1","0.066","ppm","87","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/02/2008","AQS","482010070","1","0.025","ppm","23","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/03/2008","AQS","482010070","1","0.036","ppm","33","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/04/2008","AQS","482010070","1","0.021","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/05/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/06/2008","AQS","482010070","1","0.022","ppm","20","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/07/2008","AQS","482010070","1","0.023","ppm","21","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/08/2008","AQS","482010070","1","0.02","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/09/2008","AQS","482010070","1","0.024","ppm","22","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/10/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/11/2008","AQS","482010070","1","0.021","ppm","19","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/12/2008","AQS","482010070","1","0.024","ppm","22","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/13/2008","AQS","482010070","1","0.033","ppm","31","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/14/2008","AQS","482010070","1","0.037","ppm","34","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/15/2008","AQS","482010070","1","0.043","ppm","40","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/16/2008","AQS","482010070","1","0.056","ppm","54","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/17/2008","AQS","482010070","1","0.052","ppm","48","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/18/2008","AQS","482010070","1","0.049","ppm","45","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/19/2008","AQS","482010070","1","0.041","ppm","38","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/20/2008","AQS","482010070","1","0.041","ppm","38","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/21/2008","AQS","482010070","1","0.054","ppm","50","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/22/2008","AQS","482010070","1","0.024","ppm","22","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/23/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/24/2008","AQS","482010070","1","0.007","ppm","6","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/25/2008","AQS","482010070","1","0.015","ppm","14","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/26/2008","AQS","482010070","1","0.031","ppm","29","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/27/2008","AQS","482010070","1","0.03","ppm","28","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/28/2008","AQS","482010070","1","0.027","ppm","25","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/29/2008","AQS","482010070","1","0.024","ppm","22","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/30/2008","AQS","482010070","1","0.024","ppm","22","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"07/31/2008","AQS","482010070","1","0.026","ppm","24","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/01/2008","AQS","482010070","1","0.029","ppm","27","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/02/2008","AQS","482010070","1","0.038","ppm","35","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/03/2008","AQS","482010070","1","0.046","ppm","43","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/04/2008","AQS","482010070","1","0.077","ppm","122","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/05/2008","AQS","482010070","1","0.027","ppm","25","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/06/2008","AQS","482010070","1","0.015","ppm","14","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/07/2008","AQS","482010070","1","0.028","ppm","26","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/08/2008","AQS","482010070","1","0.052","ppm","48","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/09/2008","AQS","482010070","1","0.025","ppm","23","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/10/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/11/2008","AQS","482010070","1","0.019","ppm","18","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/12/2008","AQS","482010070","1","0.019","ppm","18","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/13/2008","AQS","482010070","1","0.046","ppm","43","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/14/2008","AQS","482010070","1","0.057","ppm","58","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/15/2008","AQS","482010070","1","0.018","ppm","17","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/16/2008","AQS","482010070","1","0.019","ppm","18","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/17/2008","AQS","482010070","1","0.045","ppm","42","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/18/2008","AQS","482010070","1","0.014","ppm","13","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/19/2008","AQS","482010070","1","0.014","ppm","13","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/20/2008","AQS","482010070","1","0.017","ppm","16","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/21/2008","AQS","482010070","1","0.016","ppm","15","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/22/2008","AQS","482010070","1","0.017","ppm","16","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/23/2008","AQS","482010070","1","0.049","ppm","45","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/24/2008","AQS","482010070","1","0.04","ppm","37","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/25/2008","AQS","482010070","1","0.054","ppm","50","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/26/2008","AQS","482010070","1","0.07","ppm","100","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/27/2008","AQS","482010070","1","0.026","ppm","24","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/28/2008","AQS","482010070","1","0.033","ppm","31","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/29/2008","AQS","482010070","1","0.056","ppm","54","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/30/2008","AQS","482010070","1","0.056","ppm","54","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"08/31/2008","AQS","482010070","1","0.043","ppm","40","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/01/2008","AQS","482010070","1","0.023","ppm","21","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/02/2008","AQS","482010070","1","0.032","ppm","30","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/03/2008","AQS","482010070","1","0.037","ppm","34","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/04/2008","AQS","482010070","1","0.045","ppm","42","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/05/2008","AQS","482010070","1","0.049","ppm","45","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/06/2008","AQS","482010070","1","0.043","ppm","40","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/07/2008","AQS","482010070","1","0.061","ppm","71","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/08/2008","AQS","482010070","1","0.022","ppm","20","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/09/2008","AQS","482010070","1","0.031","ppm","29","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/10/2008","AQS","482010070","1","0.032","ppm","30","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/11/2008","AQS","482010070","1","0.034","ppm","31","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/20/2008","AQS","482010070","1","0.044","ppm","41","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/21/2008","AQS","482010070","1","0.043","ppm","40","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/22/2008","AQS","482010070","1","0.042","ppm","39","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/23/2008","AQS","482010070","1","0.038","ppm","35","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/24/2008","AQS","482010070","1","0.039","ppm","36","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/25/2008","AQS","482010070","1","0.05","ppm","46","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/26/2008","AQS","482010070","1","0.056","ppm","54","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/27/2008","AQS","482010070","1","0.065","ppm","84","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/28/2008","AQS","482010070","1","0.054","ppm","50","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/29/2008","AQS","482010070","1","0.052","ppm","48","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"09/30/2008","AQS","482010070","1","0.068","ppm","93","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"10/01/2008","AQS","482010070","1","0.046","ppm","43","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"10/02/2008","AQS","482010070","1","0.056","ppm","54","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
"10/03/2008","AQS","482010070","1","0.044","ppm","41","HOUSTON REGIONAL OFFICE","17","100.0000","44201","Ozone","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.735129","-95.315583"
